time,open,high,low,close
2025-08-15 20:45:00,147.247,147.284,147.214,147.23
2025-08-15 21:00:00,147.23,147.301,147.206,147.218
2025-08-15 21:15:00,147.218,147.24,147.196,147.227
2025-08-15 21:30:00,147.229,147.25,147.203,147.235
2025-08-15 21:45:00,147.235,147.249,147.196,147.202
2025-08-15 22:00:00,147.203,147.226,147.192,147.213
2025-08-15 22:15:00,147.213,147.235,147.2,147.203
2025-08-15 22:30:00,147.202,147.235,147.185,147.229
2025-08-15 22:45:00,147.229,147.245,147.203,147.229
2025-08-15 23:00:00,147.229,147.233,147.175,147.192
2025-08-15 23:15:00,147.191,147.228,147.182,147.22
2025-08-15 23:30:00,147.223,147.248,147.211,147.212
2025-08-15 23:45:00,147.214,147.216,147.139,147.145
2025-08-18 00:00:00,147.147,147.2,147.131,147.195
2025-08-18 00:15:00,147.195,147.203,147.182,147.19
2025-08-18 00:30:00,147.188,147.192,147.173,147.181
2025-08-18 00:45:00,147.181,147.194,147.167,147.191
2025-08-18 01:00:00,147.191,147.204,147.1,147.117
2025-08-18 01:15:00,147.117,147.143,147.073,147.126
