time,open,high,low,close
2026-03-31 07:30:00,1.3212,1.3253,1.3202,1.325
2026-03-31 07:45:00,1.325,1.327,1.3233,1.3236
2026-03-31 08:00:00,1.3236,1.3241,1.3193,1.3206
2026-03-31 08:15:00,1.3202,1.3281,1.3198,1.3272
2026-03-31 08:30:00,1.3273,1.3291,1.3208,1.322
2026-03-31 08:45:00,1.322,1.3247,1.3214,1.3216
2026-03-31 09:00:00,1.3218,1.3223,1.3127,1.3203
2026-03-31 09:15:00,1.3205,1.3245,1.3195,1.3243
2026-03-31 09:30:00,1.3243,1.3283,1.3186,1.3215
2026-03-31 09:45:00,1.3214,1.3252,1.3213,1.3235
2026-03-31 10:00:00,1.323,1.3251,1.3189,1.32
2026-03-31 10:15:00,1.3199,1.3203,1.3126,1.3154
2026-03-31 10:30:00,1.3151,1.3214,1.3127,1.3211
2026-03-31 10:45:00,1.3213,1.3237,1.3175,1.3188
2026-03-31 11:00:00,1.3185,1.3219,1.3154,1.3191
2026-03-31 11:15:00,1.3191,1.3229,1.3178,1.3212
2026-03-31 11:30:00,1.3212,1.3213,1.3114,1.3133
2026-03-31 11:45:00,1.3129,1.3148,1.3079,1.3128
2026-03-31 12:00:00,1.3126,1.3156,1.3107,1.3131
2026-03-31 12:15:00,1.3131,1.3133,1.3077,1.3096
2026-03-31 12:30:00,1.3097,1.3104,1.3071,1.3095
2026-03-31 12:45:00,1.3095,1.3133,1.3029,1.3064
2026-03-31 13:00:00,1.3064,1.3116,1.3062,1.3106
2026-03-31 13:15:00,1.3106,1.3119,1.3098,1.3109
2026-03-31 13:30:00,1.3108,1.3115,1.3074,1.3112
2026-03-31 13:45:00,1.3113,1.3129,1.3081,1.31
2026-03-31 14:00:00,1.31,1.3143,1.3062,1.3115
2026-03-31 14:15:00,1.3115,1.3155,1.3103,1.3147
2026-03-31 14:30:00,1.3147,1.3173,1.3134,1.3159
2026-03-31 14:45:00,1.3161,1.3161,1.3119,1.3141
2026-03-31 15:00:00,1.3141,1.3188,1.3134,1.3146
2026-03-31 15:15:00,1.3145,1.3195,1.3129,1.3191
2026-03-31 15:30:00,1.3192,1.3204,1.3154,1.317
2026-03-31 15:45:00,1.3169,1.317,1.3129,1.3143
2026-03-31 16:00:00,1.3142,1.3196,1.3135,1.3182
2026-03-31 16:15:00,1.3182,1.3201,1.3163,1.3196
2026-03-31 16:30:00,1.3197,1.3228,1.3184,1.319
2026-03-31 16:45:00,1.3191,1.3271,1.3191,1.3251
2026-03-31 17:00:00,1.3241,1.3307,1.3238,1.3275
2026-03-31 17:15:00,1.3273,1.3376,1.3268,1.3343
2026-03-31 17:30:00,1.3343,1.3353,1.3213,1.3235
2026-03-31 17:45:00,1.3235,1.3237,1.3092,1.3134
2026-03-31 18:00:00,1.3134,1.3273,1.3128,1.3252
2026-03-31 18:15:00,1.3252,1.3264,1.3209,1.3224
2026-03-31 18:30:00,1.3224,1.3234,1.3183,1.3192
2026-03-31 18:45:00,1.3191,1.3207,1.3133,1.314
2026-03-31 19:00:00,1.314,1.3182,1.3129,1.3165
2026-03-31 19:15:00,1.3165,1.3199,1.3154,1.3177
2026-03-31 19:30:00,1.3176,1.336,1.3137,1.3303
2026-03-31 19:45:00,1.3301,1.3319,1.3253,1.3294
2026-03-31 20:00:00,1.3293,1.3427,1.3282,1.3422
2026-03-31 20:15:00,1.3422,1.3441,1.3364,1.3381
2026-03-31 20:30:00,1.338,1.3409,1.3275,1.331
2026-03-31 20:45:00,1.3311,1.3313,1.3261,1.3297
2026-03-31 21:00:00,1.3297,1.336,1.3295,1.3353
2026-03-31 21:15:00,1.3352,1.3407,1.3337,1.3378
2026-03-31 21:30:00,1.3377,1.3414,1.3369,1.3392
2026-03-31 21:45:00,1.3393,1.34,1.3366,1.3393
2026-03-31 22:00:00,1.3393,1.3424,1.3375,1.3416
2026-03-31 22:15:00,1.3416,1.3434,1.3408,1.3412
2026-03-31 22:30:00,1.3413,1.3438,1.3408,1.3426
2026-03-31 22:45:00,1.3424,1.3454,1.3392,1.3438
2026-03-31 23:00:00,1.3438,1.3492,1.3425,1.3483
2026-03-31 23:15:00,1.3483,1.3491,1.3427,1.344
2026-03-31 23:30:00,1.3436,1.3439,1.3407,1.3418
2026-03-31 23:45:00,1.3419,1.3452,1.341,1.3434
2026-04-01 01:45:00,1.336,1.3362,1.3338,1.3348
2026-04-01 02:00:00,1.3348,1.3374,1.3336,1.336
2026-04-01 02:15:00,1.336,1.339,1.3354,1.3383
2026-04-01 02:30:00,1.3383,1.3401,1.3378,1.339
2026-04-01 02:45:00,1.339,1.3413,1.3383,1.3398
2026-04-01 03:00:00,1.3398,1.34,1.3371,1.3393
2026-04-01 03:15:00,1.3393,1.3411,1.3378,1.3407
2026-04-01 03:30:00,1.3407,1.3411,1.3377,1.3397
2026-04-01 03:45:00,1.3398,1.3443,1.3372,1.3439
2026-04-01 04:00:00,1.3435,1.3447,1.3404,1.3421
2026-04-01 04:15:00,1.3418,1.3418,1.336,1.3364
2026-04-01 04:30:00,1.3363,1.3375,1.333,1.3359
2026-04-01 04:45:00,1.3359,1.3364,1.3332,1.3341
2026-04-01 05:00:00,1.3341,1.3369,1.3335,1.3358
2026-04-01 05:15:00,1.3358,1.3368,1.3304,1.3314
2026-04-01 05:30:00,1.3314,1.3332,1.3309,1.3328
2026-04-01 05:45:00,1.3328,1.3348,1.3322,1.3336
2026-04-01 06:00:00,1.3337,1.3438,1.3337,1.3414
2026-04-01 06:15:00,1.3415,1.3425,1.3383,1.3409
2026-04-01 06:30:00,1.3409,1.3453,1.3395,1.3447
2026-04-01 06:45:00,1.3447,1.3506,1.3442,1.3473
2026-04-01 07:00:00,1.3473,1.3485,1.3423,1.3432
2026-04-01 07:15:00,1.3434,1.3435,1.339,1.3409
2026-04-01 07:30:00,1.3408,1.3427,1.3397,1.3403
2026-04-01 07:45:00,1.3403,1.3419,1.3374,1.3384
2026-04-01 08:00:00,1.3384,1.3436,1.3353,1.3426
2026-04-01 08:15:00,1.3426,1.3461,1.3422,1.3443
2026-04-01 08:30:00,1.3428,1.3433,1.341,1.3413
2026-04-01 08:45:00,1.3413,1.3476,1.3403,1.3456
2026-04-01 09:00:00,1.3457,1.3543,1.3456,1.3538
2026-04-01 09:15:00,1.3536,1.3558,1.3521,1.3553
2026-04-01 09:30:00,1.3553,1.3626,1.3546,1.3616
2026-04-01 09:45:00,1.3616,1.363,1.3585,1.3618
2026-04-01 10:00:00,1.3618,1.3664,1.3618,1.3646
2026-04-01 10:15:00,1.3647,1.3654,1.3584,1.359
2026-04-01 10:30:00,1.3595,1.3632,1.3586,1.3601
2026-04-01 10:45:00,1.3601,1.3607,1.3557,1.3562
2026-04-01 11:00:00,1.3563,1.3581,1.3516,1.3532
2026-04-01 11:15:00,1.3531,1.3566,1.3519,1.3554
2026-04-01 11:30:00,1.3554,1.3583,1.3548,1.3573
2026-04-01 11:45:00,1.3573,1.3574,1.3515,1.3524
2026-04-01 12:00:00,1.3524,1.3536,1.3491,1.351
2026-04-01 12:15:00,1.351,1.3514,1.3491,1.3511
2026-04-01 12:30:00,1.3511,1.3535,1.3481,1.3488
2026-04-01 12:45:00,1.3489,1.3524,1.3482,1.3511
2026-04-01 13:00:00,1.3512,1.3526,1.3494,1.3496
2026-04-01 13:15:00,1.3496,1.3516,1.3484,1.3497
